,Name,Ranking,Reviews,Rating,Price,Cuisines,Address,Latitude,Longitude,Phone,Link,District
1090,The Lord Edward,735,141,4,Average,['Pub'],"23 Christchurch Place, Dublin Ireland",53.3430824,-6.2701176,+353 1 454 2420,/Restaurant_Review-g186605-d785595-Reviews-The_Lord_Edward-Dublin_County_Dublin.html,8
1091,Gaillot and Gray,737,43,4.5,Average,"['Pizza', 'European', 'Vegetarian Friendly']","59 Clanbrassil St Lwr, Dublin Ireland",53.3326197,-6.2754756,+353 1 454 7781,/Restaurant_Review-g186605-d10124880-Reviews-Gaillot_and_Gray-Dublin_County_Dublin.html,8
1092,Assassination Custard,754,30,5,Cheap,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']","19 Kevin Street Cross, Dublin Dublin 8 Ireland",53.3382953,-6.2720065,+353 87 997 1513,/Restaurant_Review-g186605-d8773453-Reviews-Assassination_Custard-Dublin_County_Dublin.html,8
1093,"John Fallons ""The Capstan Bar""",774,77,4,Cheap,"['Bar', 'Pub', 'Soups']","129 The Coombe, Dublin Dublin 8 Ireland",53.3389839,-6.2733761,+353 1 454 2801,/Restaurant_Review-g186605-d6922609-Reviews-John_Fallons_The_Capstan_Bar-Dublin_County_Dublin.html,8
1094,Spitalfields,775,22,4.5,Average,['Irish'],"25 The Coombe, Dublin D08 YV07 Ireland",53.3407983,-6.2756181,+353 1 454 6921,/Restaurant_Review-g186605-d19139825-Reviews-Spitalfields-Dublin_County_Dublin.html,8
1095,The Blossom Tree Cafe,777,17,5,Cheap,"['Irish', 'Cafe', 'Fast food']","St.Patricks Park Bull Alley St, Wood Quay,, Dublin Ireland",53.3402425,-6.2711649,+353 1 460 2999,/Restaurant_Review-g186605-d12598214-Reviews-The_Blossom_Tree_Cafe-Dublin_County_Dublin.html,8
1096,Vandal Cafe & Restaurant,782,22,4.5,Average,,"151 Thomas Street The Masonry, Dublin D08 PY5E Ireland",53.3435261,-6.2833562,+353 1 907 3209,/Restaurant_Review-g186605-d15702673-Reviews-Vandal_Cafe_Restaurant-Dublin_County_Dublin.html,8
1097,Tasty8,798,33,4.5,Average,"['Irish', 'Cafe', 'European']","67-68 Meath St, Merchants Quay, Dublin Ireland",53.3409639,-6.2783176,+353 1 691 7609,/Restaurant_Review-g186605-d12948002-Reviews-Tasty8-Dublin_County_Dublin.html,8
1098,Clanbrassil House,806,62,4,Average,"['Irish', 'European', 'Vegetarian Friendly']","6 Clanbrassil Street Upper Dublin 8, Dublin Ireland",53.331709,-6.275464,+353 1 453 9786,/Restaurant_Review-g186605-d13958900-Reviews-Clanbrassil_House-Dublin_County_Dublin.html,8
1099,The Morgue,808,73,4,Average,"['Irish', 'Bar', 'Pub']","Templeogue, Dublin Ireland",53.3416767,-6.29229978723729,+353 1 490 5813,/Restaurant_Review-g186605-d3807675-Reviews-The_Morgue-Dublin_County_Dublin.html,8
1100,The Cathedral Cafe,816,121,4,Cheap,"['Irish', 'Cafe', 'European']","2 Dean Street, Dublin 8 Ireland",53.3389392,-6.2730569,+353 85 816 9588,/Restaurant_Review-g186605-d4491340-Reviews-The_Cathedral_Cafe-Dublin_County_Dublin.html,8
1101,Tenters Gastropub,833,22,4.5,Average,"['Irish', 'Bar', 'International']","1 Mill Street, Dublin D08 XK58 Ireland",53.33695355,-6.27569305693355,+353 1 963 1787,/Restaurant_Review-g186605-d18802549-Reviews-Tenters_Gastropub-Dublin_County_Dublin.html,8
1102,Three Monks Asian Street Food To Go,848,22,5,Cheap,"['Japanese', 'Indian', 'Fast food']","04 Clanbrassil Street Upper Leonard's Corner, Dublin D08 A362 Ireland",53.3319551,-6.2754733,+353 1 537 5060,/Restaurant_Review-g186605-d11620385-Reviews-Three_Monks_Asian_Street_Food_To_Go-Dublin_County_Dublin.html,8
1103,A Goose on the Loose,851,74,4.5,Cheap,"['Cafe', 'European', 'Vegetarian Friendly']","2 Lower Kevin Street, Dublin Ireland",53.3374377,-6.2660726,+353 86 152 9140,/Restaurant_Review-g186605-d4437933-Reviews-A_Goose_on_the_Loose-Dublin_County_Dublin.html,8
1104,Chimac,871,47,4,Average,"['Irish', 'Korean']","76 Aungier Street, Dublin D2 Ireland",53.341072,-6.265734,+353 1 405 4960,/Restaurant_Review-g186605-d17734932-Reviews-Chimac-Dublin_County_Dublin.html,8
1105,Bounceback Cafe,874,13,5,Cheap,"['Mexican', 'Cafe']","Apartment 3 80B Thomas Street, Dublin D08 HCR2 Ireland",53.3431497,-6.2765247,+353 87 396 1781,/Restaurant_Review-g186605-d14421831-Reviews-Bounceback_Cafe-Dublin_County_Dublin.html,8
1106,McGuinness Takeaway,920,12,5,Cheap,"['Irish', 'Pizza', 'Fast food']","84 lower Camden street, Dublin D2 Ireland",53.33582,-6.2655206,+353 86 823 0000,/Restaurant_Review-g186605-d14042863-Reviews-McGuinness_Takeaway-Dublin_County_Dublin.html,8
1107,Graingers The Fountain Bar & Restaurant,937,25,4.5,Cheap,"['Bar', 'Pub']","61-63 Meath St, Dublin D13 XN15 Ireland",53.3406651,-6.2781369,+353 1 473 7835,/Restaurant_Review-g186605-d4051226-Reviews-Graingers_The_Fountain_Bar_Restaurant-Dublin_County_Dublin.html,8
1108,Boojum - Kevin Street,940,66,4,Cheap,"['Mexican', 'Fast food', 'Vegetarian Friendly']","Kevin Street Lower Unit 4 College Court, Dublin Ireland",53.3375083,-6.2668233,+353 1 809 0077,/Restaurant_Review-g186605-d10415683-Reviews-Boojum_Kevin_Street-Dublin_County_Dublin.html,8
1109,The Greenery on Lennox,951,46,4,Average,"['Irish', 'European', 'Vegetarian Friendly']","31 Lennox Street Portobello, Dublin DUBLIN 8 Ireland",53.3312599595312,-6.26683306258688,+353 1 475 9743,/Restaurant_Review-g186605-d8801373-Reviews-The_Greenery_on_Lennox-Dublin_County_Dublin.html,8
1110,Sprezzatura,956,28,4.5,Cheap,['Italian'],"Grantham St, Dublin Ireland",53.334087,-6.2669024,,/Restaurant_Review-g186605-d19345808-Reviews-Sprezzatura-Dublin_County_Dublin.html,8
1111,Bao House,963,30,4,Average,"['Chinese', 'Asian', 'Street Food']","34 Aungier Street, Dublin D2 Ireland",53.338963,-6.266096,+353 87 434 7782,/Restaurant_Review-g186605-d14002370-Reviews-Bao_House-Dublin_County_Dublin.html,8
1112,The Front Lounge,979,104,3.5,Average,"['Irish', 'Bar', 'Pub']","The Cutlers 33-34 Parliament Street, Dublin Ireland",53.3444281,-6.267547,+353 1 670 4112,/Restaurant_Review-g186605-d696227-Reviews-The_Front_Lounge-Dublin_County_Dublin.html,8
1113,Verres en Vers,995,18,4.5,Average,['European'],"Golden Lane Radisson Blu Royal Hotel, Dublin - Ireland",53.3408337,-6.2684785,+353 1 898 2992,/Restaurant_Review-g186605-d4844641-Reviews-Verres_en_Vers-Dublin_County_Dublin.html,8
1114,Meet Me in the Morning,1003,59,4,Average,"['Irish', 'Cafe', 'International']","50 Pleasants Street, Dublin Ireland",53.3354878,-6.2662113,,/Restaurant_Review-g186605-d13121662-Reviews-Meet_Me_in_the_Morning-Dublin_County_Dublin.html,8
1115,Bar BQ Tonight,1040,10,4.5,,['Asian'],"35 Lower Clanbrassil Street, Dublin Ireland",53.3338385,-6.2747591,,/Restaurant_Review-g186605-d15702592-Reviews-Bar_BQ_Tonight-Dublin_County_Dublin.html,8
1116,Beast Eatery,1092,7,5,Cheap,['Irish'],"41 Victoria Quay, Dublin D08 R6K1 Ireland",53.3463918,-6.2845159,+353 1 538 0594,/Restaurant_Review-g186605-d17621266-Reviews-Beast_Eatery-Dublin_County_Dublin.html,8
1117,Firepit,1095,25,4,Average,"['Middle Eastern', 'Vegetarian Friendly']","Aungier Street City Centre South, Dublin Dublin 2 Ireland",53.3390441,-6.2661672,,/Restaurant_Review-g186605-d8119460-Reviews-Firepit-Dublin_County_Dublin.html,8
1118,U Cafe,1097,27,4,Average,"['Irish', 'Cafe', 'Vegetarian Friendly']","30 James Street, Dublin Dublin 8 Ireland",53.343429,-6.288927,,/Restaurant_Review-g186605-d10026628-Reviews-U_Cafe-Dublin_County_Dublin.html,8
1119,Jimmy Rabbittes,1127,27,4,Average,"['Irish', 'Bar', 'Pub']","84-87 Lwr Camden street, Dublin Ireland",53.3361154,-6.2655214,+353 1 478 0808,/Restaurant_Review-g186605-d12932634-Reviews-Jimmy_Rabbittes-Dublin_County_Dublin.html,8
1120,Lovin Catering,1139,8,5,,,"49 Francis Street, Dublin Ireland",53.340765,-6.274305,+353 1 454 4912,/Restaurant_Review-g186605-d7226484-Reviews-Lovin_Catering-Dublin_County_Dublin.html,8
1121,Jurys Inn,1184,14,4,Average,['Pizza'],"Jury's Inn Christchurch Place, Dublin D08 REK7 Ireland",53.3427835,-6.2708696837152,+353 1 454 0000,/Restaurant_Review-g186605-d12907477-Reviews-Jurys_Inn-Dublin_County_Dublin.html,8
1122,Ryan S Hannah Pub,1191,9,4.5,,"['Bar', 'Pub']","117 James Street, Dublin Ireland",53.343539,-6.289078,,/Restaurant_Review-g186605-d4131139-Reviews-Ryan_S_Hannah_Pub-Dublin_County_Dublin.html,8
1123,The Phoenix Cafe at Teelings,1201,15,4,Cheap,"['Quick Bites', 'Irish', 'Cafe']","13-17 Newmarket, Dublin Ireland",53.33761535,-6.27708567200734,+353 1 531 0888,/Restaurant_Review-g186605-d14088129-Reviews-The_Phoenix_Cafe_at_Teelings-Dublin_County_Dublin.html,8
1124,J.K. Stoutsman,1204,6,5,Cheap,"['American', 'Irish']","130 James's Street, Dublin D8 Ireland",53.3434715,-6.2904868,+353 87 065 6802,/Restaurant_Review-g186605-d11826597-Reviews-J_K_Stoutsman-Dublin_County_Dublin.html,8
1125,Leo Burdocks,1205,74,3.5,Cheap,"['Irish', 'Seafood', 'Fast food']","12 Lwr Liffey Street, Dublin Ireland",53.3430104,-6.2700881,,/Restaurant_Review-g186605-d5812295-Reviews-Leo_Burdocks-Dublin_County_Dublin.html,8
1126,Coffee District,1250,5,5,Cheap,"['Cafe', 'International', 'Mediterranean']","James' Street Unit 2D, Block D, Mary Aikenhead House, Dublin D08F302 Ireland",53.3423256,-6.2922604,+353 1 552 8717,/Restaurant_Review-g186605-d17760388-Reviews-Coffee_District-Dublin_County_Dublin.html,8
1127,Proof Pizza,1251,12,4,Cheap,"['Italian', 'Pizza']","The Liberties 34-35 Thomas Street, Dublin D08 CK82 Ireland",53.3428171,-6.2802083,+353 1 453 9297,/Restaurant_Review-g186605-d18453257-Reviews-Proof_Pizza-Dublin_County_Dublin.html,8
1128,Namaste India,1268,61,3.5,Cheap,"['Indian', 'Vegetarian Friendly', 'Halal']","88 North Kings Street, Dublin Ireland",53.333368,-6.291668,+353 1 873 3013,/Restaurant_Review-g186605-d2626937-Reviews-Namaste_India-Dublin_County_Dublin.html,8
1129,Fayrouz Restaurant,1283,4,5,Average,"['Lebanese', 'Mediterranean', 'Middle Eastern']","Apartment 1 Brabazon House 117 Cork Street, Dublin D08 A256 Ireland",53.338149,-6.282769,+353 1 556 0404,/Restaurant_Review-g186605-d19546785-Reviews-Fayrouz_Restaurant-Dublin_County_Dublin.html,8
1130,Drop Dead Twice,1296,56,3.5,Average,"['Bar', 'Pizza', 'Contemporary']","19 Francis Street, Dublin Dublin 1 Ireland",53.34243345,-6.27534938984587,+353 83 882 7723,/Restaurant_Review-g186605-d12418811-Reviews-Drop_Dead_Twice-Dublin_County_Dublin.html,8
1131,Dall' Italia Pastabar,1303,4,5,Cheap,"['Italian', 'Cafe', 'Healthy']","56 George's Street Lower Dun Laoghaire, Dublin A96 D594 Ireland",53.3341319910062,-6.26566127804776,+353 83 314 6085,/Restaurant_Review-g186605-d18450118-Reviews-Dall_Italia_Pastabar-Dublin_County_Dublin.html,8
1132,Pinheads Pizza,1306,24,4,Cheap,"['Pizza', 'Vegetarian Friendly']","104 South Circular Road, Dublin 8 Ireland",53.3324318367171,-6.27462520167635,+353 1 453 1432,/Restaurant_Review-g186605-d5821519-Reviews-Pinheads_Pizza-Dublin_County_Dublin.html,8
1133,Dublin Food Co-Op,1309,10,4,Cheap,['Cafe'],"12 Newmarket, Dublin Dublin 8 Ireland",53.33801125,-6.27718403252725,+353 1 454 4258,/Restaurant_Review-g186605-d4881509-Reviews-Dublin_Food_Co_Op-Dublin_County_Dublin.html,8
1134,Fusco's Cafe,1319,12,4,Cheap,['Fast food'],"27 Meath Street, Dublin Ireland",53.3409711,-6.2785711,+353 1 454 1189,/Restaurant_Review-g186605-d5812394-Reviews-Fusco_s_Cafe-Dublin_County_Dublin.html,8
1135,Sushida,1342,11,4,Average,"['Japanese', 'Sushi', 'Thai']","Clanbrassil Street Unit 1, Malpas Court,, Dublin Ireland",53.336051,-6.2735971,+353 1 551 5920,/Restaurant_Review-g186605-d13479416-Reviews-Sushida-Dublin_County_Dublin.html,8
1136,Street 66,1343,72,4.5,Average,['Pub'],"33-34 Parliament Street, Dublin Ireland",53.3444281,-6.267547,+353 87 645 5398,/Restaurant_Review-g186605-d11999887-Reviews-Street_66-Dublin_County_Dublin.html,8
1137,Sure Bar,1353,15,4,Average,"['Bar', 'Pub']","Golden Lane, Dublin Ireland",53.3408345,-6.2681589,8982900,/Restaurant_Review-g186605-d8733564-Reviews-Sure_Bar-Dublin_County_Dublin.html,8
1138,The Sugar Loaf Bakery,1362,7,4.5,,['Cafe'],"Unit 4 Heuston, Dublin 7, Dublin Ireland",53.346411,-6.2924299,+353 1 635 9751,/Restaurant_Review-g186605-d5243318-Reviews-The_Sugar_Loaf_Bakery-Dublin_County_Dublin.html,8
1139,Lenoard's Corner,1397,4,5,,['Irish'],"117 S Circular Rd, Dublin D08 K522 Ireland",53.3320996,-6.2755,+353 1 454 2332,/Restaurant_Review-g186605-d14067050-Reviews-Lenoard_s_Corner-Dublin_County_Dublin.html,8
1140,Phoenix Cafe,1402,6,4,,['Cafe'],"Ashtown Castle Nunciature Rd Phoenix Park, Dublin Ireland",53.337825,-6.277252,+353 1 679 8211,/Restaurant_Review-g186605-d15566355-Reviews-Phoenix_Cafe-Dublin_County_Dublin.html,8
1141,The Secret Pizzeria,1403,4,5,,,"67-68 Meath St, Merchants Quay, Dublin Ireland",53.3422293,-6.2791096,+353 85 837 3255,/Restaurant_Review-g186605-d12948039-Reviews-The_Secret_Pizzeria-Dublin_County_Dublin.html,8
1142,In & Out,1420,4,4.5,,"['Italian', 'Arabic']","54A Thomas Street Christchurch, Dublin D08 PV25 Ireland",53.3427091,-6.2784218,+353 1 453 3032,/Restaurant_Review-g186605-d13482070-Reviews-In_Out-Dublin_County_Dublin.html,8
1143,Lark Inn,1434,4,4.5,,,"80 - 81 Meath Street, Dublin Ireland",53.341684,-6.278673,+353 1 454 2484,/Restaurant_Review-g186605-d9746329-Reviews-Lark_Inn-Dublin_County_Dublin.html,8
1144,Pallet Pizza,1451,6,4.5,,['Italian'],"Camden Deluxe Hotel 87 Camden Street Lower, Dublin Ireland",53.3361154,-6.2655214,,/Restaurant_Review-g186605-d10584218-Reviews-Pallet_Pizza-Dublin_County_Dublin.html,8
1145,Solas Bar,1460,45,3.5,,"['Mexican', 'Bar', 'Pub', 'Gastropub']","31 Wexford Street, Dublin D2 Ireland",53.3369586,-6.2657049,+353 1 478 0583,/Restaurant_Review-g186605-d1059790-Reviews-Solas_Bar-Dublin_County_Dublin.html,8
1146,Cafe Ginger Deli,1464,3,4.5,,"['Irish', 'Cafe']","Francis street 95, Dublin Ireland",53.34305,-6.2761206,+353 85 715 8509,/Restaurant_Review-g186605-d14935965-Reviews-Cafe_Ginger_Deli-Dublin_County_Dublin.html,8
1147,Arepas Grill,1481,2,5,,,"39 South Richmond Street, Dublin Ireland",53.3308013,-6.2646608,+353 83 450 3866,/Restaurant_Review-g186605-d20070658-Reviews-Arepas_Grill-Dublin_County_Dublin.html,8
1148,Kavanaghs,1487,2,5,,"['Irish', 'Bar', 'Contemporary', 'Pub']","39 Main Street Rathfarnham, Dublin Ireland",53.3363297,-6.2728689,,/Restaurant_Review-g186605-d19091491-Reviews-Kavanaghs-Dublin_County_Dublin.html,8
1149,Gursha,1500,3,4.5,Average,"['African', 'Ethiopian']","394 North Circular Road Legit coffee Company, Dublin D07 K188 Ireland",53.3412738,-6.2787811,,/Restaurant_Review-g186605-d19185926-Reviews-Gursha-Dublin_County_Dublin.html,8
1150,Caboose Restaurant,1530,3,5,,['Irish'],"119 James's Street Beside the Guinness Brewery, Dublin Ireland",53.341874,-6.2867093,+353 87 976 4452,/Restaurant_Review-g186605-d10205490-Reviews-Caboose_Restaurant-Dublin_County_Dublin.html,8
1151,Insomnia Cafe,1532,6,4,Cheap,['Cafe'],"Upper Rathmines Road, Dublin Ireland",53.3340679,-6.2909587,,/Restaurant_Review-g186605-d8586742-Reviews-Insomnia_Cafe-Dublin_County_Dublin.html,8
1152,Gino's,1541,7,4,Cheap,['Italian'],"Fonthill Road Liffey Valley Shopping Centre, Dublin 22 Ireland",53.3342999133002,-6.29255748186915,+353 1 201 1705,/Restaurant_Review-g186605-d7686450-Reviews-Gino_s-Dublin_County_Dublin.html,8
1153,Bobos,1548,5,4,,['Cafe'],"74 Middle Abbey, Dublin Ireland",53.33650835,-6.26571814734303,+353 1 538 0800,/Restaurant_Review-g186605-d12459272-Reviews-Bobos-Dublin_County_Dublin.html,8
1154,The Karma Stone,1556,19,3.5,Cheap,"['Bar', 'European', 'Pub']","40 Wexford Street, Dublin Ireland",53.3374409,-6.2659032,+353 1 478 9455,/Restaurant_Review-g186605-d7727931-Reviews-The_Karma_Stone-Dublin_County_Dublin.html,8
1155,The Harold House,1588,2,4.5,,,"34 Clanbrassil Street Upper, Dublin Ireland",53.3300206,-6.2752027,+353 1 453 4529,/Restaurant_Review-g186605-d15700663-Reviews-The_Harold_House-Dublin_County_Dublin.html,8
1156,Supermac's,1599,3,4,,['Fast food'],"Heuston Station Saint John's Road West Heuston Station, Dublin D08 E2CV Ireland",53.3464953343205,-6.2927436937708,+353 1 675 3813,/Restaurant_Review-g186605-d15780559-Reviews-Supermac_s-Dublin_County_Dublin.html,8
1157,Jolin's Vietnamese Coffee House,1601,17,3.5,Cheap,"['Cafe', 'Asian', 'Vietnamese']","43 Clanbrassil Street Upper, Dublin Ireland",53.33056,-6.275213,+353 1 473 6330,/Restaurant_Review-g186605-d10535700-Reviews-Jolin_s_Vietnamese_Coffee_House-Dublin_County_Dublin.html,8
1158,Giannis Take Away,1634,2,5,,,"40 Parkgate st 8, Dublin Ireland",53.3480499,-6.2935629,+353 1 677 9728,/Restaurant_Review-g186605-d5812376-Reviews-Giannis_Take_Away-Dublin_County_Dublin.html,8
1159,Harolds Cafe,1652,2,5,,['Cafe'],"43A Clanbrassil Street Upper, Dublin Ireland",53.3309194,-6.2752549,,/Restaurant_Review-g186605-d5452685-Reviews-Harolds_Cafe-Dublin_County_Dublin.html,8
1160,Zampas,1655,1,5,Average,"['Irish', 'South American']","Fashion House 18 Exchange Street Upper, Dublin D08AV24 Ireland",53.3442927,-6.2682237,+353 1 482 5050,/Restaurant_Review-g186605-d19989019-Reviews-Zampas-Dublin_County_Dublin.html,8
1161,The Wine Pair,1666,1,5,,,"79 Clanbrassil Street Lwr, Dublin Ireland",53.3340702,-6.2752848,+353 86 661 5006,/Restaurant_Review-g186605-d19761037-Reviews-The_Wine_Pair-Dublin_County_Dublin.html,8
1162,Chewbrew Bubble Tea,1670,1,5,Cheap,"['Chinese', 'Cafe', 'Asian']","Flat 3 77 Aungier Street Flat 3, Dublin D02 TF76 Ireland",53.3411177,-6.2657131,+353 1 555 0320,/Restaurant_Review-g186605-d16805328-Reviews-Chewbrew_Bubble_Tea-Dublin_County_Dublin.html,8
1163,Bbq Lounge Restaurant,1683,1,5,,['Asian'],"34 Lower Clanbrassil Street, Dublin Ireland",53.3338982,-6.2747221,,/Restaurant_Review-g186605-d15702593-Reviews-Bbq_Lounge_Restaurant-Dublin_County_Dublin.html,8
1164,Romayo's,1701,1,5,Cheap,"['Italian', 'American', 'Irish']","Unit 5 Sandyford Hall Sandyford Hall Green Unit 5, Dublin D18 YV80 Ireland",53.347988,-6.294875,+353 1 295 2233,/Restaurant_Review-g186605-d15025333-Reviews-Romayo_s-Dublin_County_Dublin.html,8
1165,Berry Lane Bistro,1710,19,3,Average,['Cafe'],"39 Parkgate Street, Dublin Ireland",53.3480499,-6.2935629,+353 1 677 2870,/Restaurant_Review-g186605-d7724574-Reviews-Berry_Lane_Bistro-Dublin_County_Dublin.html,8
1166,The Galway Hooker,1729,112,3,Average,"['Irish', 'Bar', 'European']","Heuston Station, Dublin Ireland",53.3467462,-6.2924467,+353 1 670 3463,/Restaurant_Review-g186605-d6436401-Reviews-The_Galway_Hooker-Dublin_County_Dublin.html,8
1167,The Liberty Belle,1738,1,5,Average,"['Irish', 'Bar', 'Pub']","33 Francis Street Merchants Quay, Dublin D08 A9T3 Ireland",53.3415634,-6.2748857,+353 85 750 8741,/Restaurant_Review-g186605-d13289754-Reviews-The_Liberty_Belle-Dublin_County_Dublin.html,8
1168,Fabiana pizza,1756,1,5,,,"Thomas street 54a 54a Thomas Street, Dublin Ireland",53.342615,-6.2782314,+353 1 453 3032,/Restaurant_Review-g186605-d12390947-Reviews-Fabiana_pizza-Dublin_County_Dublin.html,8
1169,Vincenzo's Take Away,1759,15,3,,"['Seafood', 'Fast food']","117 Thomas Street, Dublin Ireland",53.3430435,-6.2798637,+353 1 516 9106,/Restaurant_Review-g186605-d7674778-Reviews-Vincenzo_s_Take_Away-Dublin_County_Dublin.html,8
1170,Fusco's Takeaway,1766,4,3.5,,['Fast food'],"117 Cork Street, Dublin Dublin 8 Ireland",53.3412673908045,-6.27869130956021,+353 1 473 6909,/Restaurant_Review-g186605-d2190085-Reviews-Fusco_s_Takeaway-Dublin_County_Dublin.html,8
1171,Al Khair,1794,1,4,,['Middle Eastern'],"162 South Circular Road, Dublin Ireland",53.3319042,-6.27802875,,/Restaurant_Review-g186605-d15702582-Reviews-Al_Khair-Dublin_County_Dublin.html,8
1172,Multi Pizza,1797,1,4,,['Pizza'],"Chalet 3 Coombe House, The Coombe, Dublin Ireland",53.3393298,-6.2740493,,/Restaurant_Review-g186605-d15702640-Reviews-Multi_Pizza-Dublin_County_Dublin.html,8
1173,Curry & Kebab,1826,3,3.5,Cheap,['Indian'],"71 Thomas Street, Dublin Ireland",53.3428152,-6.276805,,/Restaurant_Review-g186605-d15702609-Reviews-Curry_Kebab-Dublin_County_Dublin.html,8
1174,Toasted Coffee Shop and Sandwich Place,1835,1,4,,,"Kevin St Lwr, Dublin Ireland",53.3376053,-6.2661334,,/Restaurant_Review-g186605-d7349833-Reviews-Toasted_Coffee_Shop_and_Sandwich_Place-Dublin_County_Dublin.html,8
1175,Belly Bites Restaurant,1840,5,3,,,"80B Thomas Street, Dublin Ireland",53.3431416,-6.2764642,,/Restaurant_Review-g186605-d8818021-Reviews-Belly_Bites_Restaurant-Dublin_County_Dublin.html,8
1176,Romayo's Park Gate St,1845,9,3,Cheap,"['Italian', 'American', 'Irish']","40 Parkgate Street Phoenix Park, Dublin D08 C563 Ireland",53.3479602,-6.2950629,+353 1 224 7004,/Restaurant_Review-g186605-d15024949-Reviews-Romayo_s_Park_Gate_St-Dublin_County_Dublin.html,8
1177,Quiznos,1896,2,3,Cheap,"['American', 'Irish', 'Pizza']","Unit 1, Irish Life Building Marlborough Street Unit 1, Irish Life Building, Dublin D01 N7F8 Ireland",53.3395454956934,-6.29481729515806,+353 1 873 4693,/Restaurant_Review-g186605-d15565346-Reviews-Quiznos-Dublin_County_Dublin.html,8
1178,Pizzadog,1900,20,3,Cheap,['Pizza'],"50 Lower Drumcondra Road, Dublin Dublin 9 Ireland",53.3372057831025,-6.26586221130388,+353 1 475 0020,/Restaurant_Review-g186605-d5863881-Reviews-Pizzadog-Dublin_County_Dublin.html,8
