Name,Ranking,Reviews,Rating,Price,Cuisines,Address,Latitude,Longitude,Phone,Link
Soundbites,1772,2,4.5,,['Irish'],"Tower Records Wicklow St, Dublin Ireland",53.3422486,-6.2577552,,/Restaurant_Review-g186605-d3837341-Reviews-Soundbites-Dublin_County_Dublin.html
Ichiban Sushi & Thai,1775,1,5.0,,"['Sushi', 'Thai']","112 Sundrive Road, Dublin Ireland",53.3230999,-6.2953487,+353 1 499 0447,/Restaurant_Review-g186605-d8757609-Reviews-Ichiban_Sushi_Thai-Dublin_County_Dublin.html
Christopher's,1778,2,4.0,,,"The Fitzwilliam Hotel, 109 St Stephen's Green, Dublin Ireland",53.3393583,-6.2615028,+353 1 478 7040,/Restaurant_Review-g186605-d696191-Reviews-Christopher_s-Dublin_County_Dublin.html
Ranelagh,1782,1,5.0,,['Fusion'],"North Strand, Dublin Ireland",53.3252185,-6.2550504,,/Restaurant_Review-g186605-d4973599-Reviews-Ranelagh-Dublin_County_Dublin.html
Muse Cafe @Eason,1783,29,3.0,Cheap,['Cafe'],"40 O'Connell St, Dublin D1 Ireland",53.3514035,-6.2612884,+353 1 858 3800,/Restaurant_Review-g186605-d7239191-Reviews-Muse_Cafe_Eason-Dublin_County_Dublin.html
Donuters,1784,1,4.0,,,"Henry St Ilac Shopping Centre, Dublin Ireland",53.3499889,-6.2647379,+353 1 828 8900,/Restaurant_Review-g186605-d17706188-Reviews-Donuters-Dublin_County_Dublin.html
Hotel Chocolat Cafe,1787,1,4.0,Average,"['Cafe', 'Deli']","1 GPO Buildings, Henry Street, Dublin DUBLIN 1 Ireland",53.3496214,-6.260767899999999,+353 1 873 3381,/Restaurant_Review-g186605-d17654489-Reviews-Hotel_Chocolat_Cafe-Dublin_County_Dublin.html
Taproom47,1788,1,4.0,,,"45 North King Street, Dublin Ireland",53.3508506,-6.2703592,,/Restaurant_Review-g186605-d15702664-Reviews-Taproom47-Dublin_County_Dublin.html
O'Reillys of Templebar,1790,148,3.0,Average,"['Irish', 'Pub']","22 East Essex Street Temple Bar Dublin 2 Templebar, Dublin dublin 2 Ireland",53.3455781,-6.2643635,+353 1 677 5222,/Restaurant_Review-g186605-d3163270-Reviews-O_Reillys_of_Templebar-Dublin_County_Dublin.html
Olivos,1793,5,3.5,,['Italian'],"30 Stoneybatter, Dublin Ireland",53.3507293,-6.282361,+353 1 635 0077,/Restaurant_Review-g186605-d10766287-Reviews-Olivos-Dublin_County_Dublin.html
Al Khair,1794,1,4.0,,['Middle Eastern'],"162 South Circular Road, Dublin Ireland",53.3319042,-6.278028749999998,,/Restaurant_Review-g186605-d15702582-Reviews-Al_Khair-Dublin_County_Dublin.html
Nutty Delight,1796,1,4.0,,['Healthy'],"Unit 7 Georges Market Arcade, South Great Georges Street, Dublin Ireland",53.3425,-6.2638889,,/Restaurant_Review-g186605-d15702648-Reviews-Nutty_Delight-Dublin_County_Dublin.html
Multi Pizza,1797,1,4.0,,['Pizza'],"Chalet 3 Coombe House, The Coombe, Dublin Ireland",53.33932979999999,-6.2740493,,/Restaurant_Review-g186605-d15702640-Reviews-Multi_Pizza-Dublin_County_Dublin.html
Mc Cabes Deli,1798,15,3.5,Cheap,"['Cafe', 'Deli']","4 Townsend Street, Dublin D02 X049 Ireland",53.3457727,-6.2520076,,/Restaurant_Review-g186605-d1826647-Reviews-Mc_Cabes_Deli-Dublin_County_Dublin.html
Gorace Gary u Barbary Kuchary,1800,1,4.0,,"['Polish', 'European']","58 Parnell Street Moore Street Shopping Mall, Dublin Ireland",53.3513889,-6.263333299999999,+353 89 250 4453,/Restaurant_Review-g186605-d15321141-Reviews-Gorace_Gary_u_Barbary_Kuchary-Dublin_County_Dublin.html
Brambles Cafe,1802,1,4.0,Average,['Irish'],"172 Stillorgan Road Stillorgan Shopping Centre, Dublin Ireland",53.3485147,-6.2853005,+353 1 764 2090,/Restaurant_Review-g186605-d17437573-Reviews-Brambles_Cafe-Dublin_County_Dublin.html
Pa Pa Pizzeria,1807,2,3.5,,,"104 Talbot Street North City, Dublin Ireland",53.350136,-6.257663,+353 1 804 4504,/Restaurant_Review-g186605-d16741095-Reviews-Pa_Pa_Pizzeria-Dublin_County_Dublin.html
Chick'n Lick'n,1810,4,3.5,,['Fast food'],"27 Liffey Street Lower North City, Dublin 1, Dublin Ireland",53.3472593,-6.2635814,,/Restaurant_Review-g186605-d15702598-Reviews-Chick_n_Lick_n-Dublin_County_Dublin.html
Kanum Thai,1812,1,4.0,Average,"['Asian', 'Thai']","Oak Road Unit 4 Oak Court, Park West, Dublin Dublin 12 Ireland",53.33393953515215,-6.24565717120064,+353 1 905 9399,/Restaurant_Review-g186605-d13393830-Reviews-Kanum_Thai-Dublin_County_Dublin.html
Boylands Brasserie,1813,1,5.0,,,"Irish Ferries Isle of Inishmore, Dublin Ireland",53.3498053,-6.2603097,,/Restaurant_Review-g186605-d5967142-Reviews-Boylands_Brasserie-Dublin_County_Dublin.html
Mooch,1815,1,4.0,,,"60 Dawson Street Dublin 2, Dublin Ireland",53.3417454,-6.2580706,+353 87 247 3024,/Restaurant_Review-g186605-d15095724-Reviews-Mooch-Dublin_County_Dublin.html
Sabor Nordestino Brasilian Cousine,1818,5,3.5,,,"Moore Street 58/66, Dublin Ireland",53.3510254,-6.2633858,+353 89 473 4772,/Restaurant_Review-g186605-d14993235-Reviews-Sabor_Nordestino_Brasilian_Cousine-Dublin_County_Dublin.html
Ristorante Tomasso,1819,2,4.0,,"['Italian', 'Irish']","Wynns Hotel Lower Abbey St., Dublin Ireland",53.348342,-6.258687999999999,,/Restaurant_Review-g186605-d2514739-Reviews-Ristorante_Tomasso-Dublin_County_Dublin.html
10 Thousand Restaurant,1821,84,3.0,Cheap,"['Chinese', 'Asian']","20 Lower Liffey Street City Centre North Dublin, Dublin D01 A489 Ireland",53.3513969,-6.2614694,+353 1 872 9656,/Restaurant_Review-g186605-d2321315-Reviews-10_Thousand_Restaurant-Dublin_County_Dublin.html
Curry & Kebab,1826,3,3.5,Cheap,['Indian'],"71 Thomas Street, Dublin Ireland",53.3428152,-6.276805,,/Restaurant_Review-g186605-d15702609-Reviews-Curry_Kebab-Dublin_County_Dublin.html
Buffet 79,1827,3,3.5,,,"10 Moore Street, Dublin Ireland",53.35011200819327,-6.262428598484286,+353 85 872 7575,/Restaurant_Review-g186605-d12148140-Reviews-Buffet_79-Dublin_County_Dublin.html
Chess Chinese Takeaway,1832,2,3.5,,['Chinese'],"Prussia Street Unit 12, Park Shopping Centre, Dublin D07 Ireland",53.355984252197196,-6.28751035672339,+353 1 868 3688,/Restaurant_Review-g186605-d5864002-Reviews-Chess_Chinese_Takeaway-Dublin_County_Dublin.html
Toasted Coffee Shop and Sandwich Place,1835,1,4.0,,,"Kevin St Lwr, Dublin Ireland",53.3376053,-6.2661334,,/Restaurant_Review-g186605-d7349833-Reviews-Toasted_Coffee_Shop_and_Sandwich_Place-Dublin_County_Dublin.html
Polpetta,1838,1,4.0,,['Italian'],"16 Montague Street, Dublin D02 KW59 Ireland",53.3364584,-6.2638128,+353 1 555 1488,/Restaurant_Review-g186605-d10376968-Reviews-Polpetta-Dublin_County_Dublin.html
Pizza Republic Leeson Street,1839,1,4.0,,['Pizza'],"141 Leeson Street Upper Dublin 4, Dublin Ireland",53.3310583,-6.252009,+353 1 660 3367,/Restaurant_Review-g186605-d10301906-Reviews-Pizza_Republic_Leeson_Street-Dublin_County_Dublin.html
Belly Bites Restaurant,1840,5,3.0,,,"80B Thomas Street, Dublin Ireland",53.3431416,-6.2764642,,/Restaurant_Review-g186605-d8818021-Reviews-Belly_Bites_Restaurant-Dublin_County_Dublin.html
Writer's Lounge,1841,45,3.0,Average,,"23 Upr. O'Connell St. The Gresham Dublin Hotel, Dublin Ireland",53.35153649999999,-6.2606459,+353 1 874 6881,/Restaurant_Review-g186605-d3964724-Reviews-Writer_s_Lounge-Dublin_County_Dublin.html
Vape Caffe,1843,5,3.0,Cheap,['Cafe'],"85, Capel Street, Dublin Ireland",53.35083720550086,-6.270003334756349,+353 1 442 1952,/Restaurant_Review-g186605-d10004041-Reviews-Vape_Caffe-Dublin_County_Dublin.html
Romayo's Park Gate St,1845,9,3.0,Cheap,"['Italian', 'American', 'Irish']","40 Parkgate Street Phoenix Park, Dublin D08 C563 Ireland",53.3479602,-6.2950629,+353 1 224 7004,/Restaurant_Review-g186605-d15024949-Reviews-Romayo_s_Park_Gate_St-Dublin_County_Dublin.html
Coast,1846,3,3.5,,['French'],"Grand Hotel, Malahide, Dublin Ireland",53.33996625,-6.260154602642368,+353 1 816 8260,/Restaurant_Review-g186605-d4459738-Reviews-Coast-Dublin_County_Dublin.html
Morels at Stephen's Hall,1848,1,4.0,,,"14-17 Leeson Street Lower, Dublin Ireland",53.335177,-6.25643304076381,+353 1 662 2480,/Restaurant_Review-g186605-d696297-Reviews-Morels_at_Stephen_s_Hall-Dublin_County_Dublin.html
Cafe Juliano's,1849,1,4.0,,,Dublin Ireland,53.3497645,-6.2602732,,/Restaurant_Review-g186605-d6364123-Reviews-Cafe_Juliano_s-Dublin_County_Dublin.html
Jojo's Chinese Restaurant,1850,4,3.5,,,"105 Parnell Street Rotunda, Dublin Ireland",53.3536828,-6.258560350409715,+353 1 874 7957,/Restaurant_Review-g186605-d12686235-Reviews-Jojo_s_Chinese_Restaurant-Dublin_County_Dublin.html
Papa Johns,1851,25,3.0,Cheap,"['Pizza', 'Fast food']","Walkinstown Rd Unit 7 Walkinstown Mall, Dublin 12 Ireland",53.3462615,-6.2593929,+353 1 429 9999,/Restaurant_Review-g186605-d5863901-Reviews-Papa_Johns-Dublin_County_Dublin.html
Break for the Border,1852,34,3.0,Average,"['Mexican', 'Bar', 'Pub']","2 Johnstons Place, Lr Stephens Street, D2, Dublin Ireland",53.3412659,-6.264248599999999,+353 1 478 0300,/Restaurant_Review-g186605-d946684-Reviews-Break_for_the_Border-Dublin_County_Dublin.html
Uno Pizza,1857,11,3.0,Average,"['Italian', 'Pizza']","105 Rathmines Road Lower, Dublin D06 X8C6 Ireland",53.3266331,-6.2651197,+353 1 515 8848,/Restaurant_Review-g186605-d19142203-Reviews-Uno_Pizza-Dublin_County_Dublin.html
Gammells Bakery,1858,8,3.0,,,"33 Ranelagh Rd, Ranelagh Village, South Dublin 6, Ireland, Dublin Ireland",53.32577569999999,-6.2550865,+353 1 496 2311,/Restaurant_Review-g186605-d10446859-Reviews-Gammells_Bakery-Dublin_County_Dublin.html
The Edison Restaurant,1871,1,3.0,,"['Irish', 'European', 'Contemporary']","Eastmoreland Place, Dublin Ireland",53.3334287,-6.2421069,+353 1 660 3000,/Restaurant_Review-g186605-d17639948-Reviews-The_Edison_Restaurant-Dublin_County_Dublin.html
Craft Cafe,1872,2,3.0,,['Cafe'],"Blanchardstown Centre, Dublin Ireland",53.3225868,-6.279472,,/Restaurant_Review-g186605-d10332586-Reviews-Craft_Cafe-Dublin_County_Dublin.html
Escape cafe,1878,1,3.0,Cheap,['Irish'],"56 Talbot Street, Dublin DUBLIN 1 Ireland",53.3504395,-6.2562826,+353 85 834 2945,/Restaurant_Review-g186605-d12944085-Reviews-Escape_cafe-Dublin_County_Dublin.html
Luca Pacioli Cafe,1879,1,3.0,,,"House, 47-49 Pearse St Chartered Accountants House, Dublin Dublin 2 Ireland",53.3443881,-6.248244,+353 1 637 7200,/Restaurant_Review-g186605-d5863943-Reviews-Luca_Pacioli_Cafe-Dublin_County_Dublin.html
Oh! my street food,1882,6,3.0,Average,['Chinese'],"4 Westmorelandstreet, Dublin Ireland",53.3455747,-6.259544900000001,+353 1 670 8200,/Restaurant_Review-g186605-d18220396-Reviews-Oh_my_street_food-Dublin_County_Dublin.html
The Eddison Restaurant,1883,7,3.0,Average,"['Irish', 'European']","Eastmoreland Place Dylan Hotel Dublin, Dublin Dublin 4 Ireland",53.3338092,-6.2420079,+353 1 660 3000,/Restaurant_Review-g186605-d16821443-Reviews-The_Eddison_Restaurant-Dublin_County_Dublin.html
Marlborough Cafe,1884,43,3.5,Cheap,"['Irish', 'Cafe', 'International']","90 Marlborough Street, Dublin Ireland",53.349973513959064,-6.257957246483604,+353 1 873 3030,/Restaurant_Review-g186605-d7197793-Reviews-Marlborough_Cafe-Dublin_County_Dublin.html
Homemade at Arnotts,1885,98,3.0,Average,"['Irish', 'International']","12 Henry Street UPPER 1st FLOOR, Dublin Ireland",53.3492212,-6.2630526,+353 1 253 1292,/Restaurant_Review-g186605-d2427260-Reviews-Homemade_at_Arnotts-Dublin_County_Dublin.html
Patisserie Valerie,1886,11,3.0,Average,"['French', 'Belgian', 'Irish']","Debenhams 54 Henry Street Ilac Centre, Dublin Ireland",53.3497513,-6.2645286,+353 1 873 3610,/Restaurant_Review-g186605-d13288871-Reviews-Patisserie_Valerie-Dublin_County_Dublin.html
Hailan,1889,7,3.0,,"['Chinese', 'Irish', 'Asian', 'Korean']","45 Capel Street, Dublin Ireland",53.3442744,-6.2655032,+353 1 874 8677,/Restaurant_Review-g186605-d15666813-Reviews-Hailan-Dublin_County_Dublin.html
Chaska Kitchen,1892,2,3.0,Average,['Indian'],"11 King Street North Dublin 1, Dublin D07 ARX6 Ireland",53.3511501,-6.270070899999999,+353 1 444 3384,/Restaurant_Review-g186605-d16831501-Reviews-Chaska_Kitchen-Dublin_County_Dublin.html
Le Pain Quotitien,1893,70,3.0,Average,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']","One Molesworth Street, Dublin Ireland",53.3414995,-6.257672149686783,+353 1 566 8991,/Restaurant_Review-g186605-d14080073-Reviews-Le_Pain_Quotitien-Dublin_County_Dublin.html
Quiznos,1896,2,3.0,Cheap,"['American', 'Irish', 'Pizza']","Unit 1, Irish Life Building Marlborough Street Unit 1, Irish Life Building, Dublin D01 N7F8 Ireland",53.33954549569337,-6.294817295158057,+353 1 873 4693,/Restaurant_Review-g186605-d15565346-Reviews-Quiznos-Dublin_County_Dublin.html
Pizzadog,1900,20,3.0,Cheap,['Pizza'],"50 Lower Drumcondra Road, Dublin Dublin 9 Ireland",53.337205783102476,-6.265862211303884,+353 1 475 0020,/Restaurant_Review-g186605-d5863881-Reviews-Pizzadog-Dublin_County_Dublin.html
Kebabish Tandoori,1901,16,3.0,Cheap,"['Indian', 'Fast food', 'Turkish']","39 Lower Clanbrassil St, Dublin Ireland",53.333628000000004,-6.274993,+353 1 454 5185,/Restaurant_Review-g186605-d6616704-Reviews-Kebabish_Tandoori-Dublin_County_Dublin.html
Rocket's by Eddie Rocket's,1903,4,3.0,,,"Stephen’s Green Shopping Centre Unit 101B, Middle Floor, Dublin Ireland",53.34824720000001,-6.2656043,+353 1 901 5091,/Restaurant_Review-g186605-d12540900-Reviews-Rocket_s_by_Eddie_Rocket_s-Dublin_County_Dublin.html
Buffalo 19,1905,9,3.0,Average,['American'],"109 Lower Rathmines Road Rathmines, Dublin 6 Ireland",53.3264384,-6.2651202,+353 1 492 6570,/Restaurant_Review-g186605-d3318541-Reviews-Buffalo_19-Dublin_County_Dublin.html
Ryleigh's,1906,13,3.0,Average,['Grill'],"Dublin Landings 81/82 North Wall Quay Dublin 1, Dublin D1 Ireland",53.3473802,-6.2324323,+353 1 245 7911,/Restaurant_Review-g186605-d19702035-Reviews-Ryleigh_s-Dublin_County_Dublin.html
Crystal Boat Chinese Restaurant,1910,71,3.0,Average,"['Chinese', 'Asian']","Gallery Quay, Grand Canal Dock, Dublin Ireland",53.3429414,-6.2390153,+353 1 616 5288,/Restaurant_Review-g186605-d5812312-Reviews-Crystal_Boat_Chinese_Restaurant-Dublin_County_Dublin.html
Cusack's Restaurant,1912,1,1.0,Average,['Contemporary'],"Lower Mercer Street The Mercer Hotel, Dublin Dublin 2 Ireland",53.3401114,-6.2643589,+353 1 478 2179,/Restaurant_Review-g186605-d1314212-Reviews-Cusack_s_Restaurant-Dublin_County_Dublin.html
Dublin Airport Terminal 2,1914,275,3.0,Average,,Dublin Ireland,53.3497645,-6.2602732,+353 1 852 8850,/Restaurant_Review-g186605-d10146537-Reviews-Dublin_Airport_Terminal_2-Dublin_County_Dublin.html
KFC,1917,3,2.5,,['Fast food'],"Citywest Rd Unit 4, Citywest Shopping Centre, Dublin Ireland",53.34631035973934,-6.259166455740157,,/Restaurant_Review-g186605-d10492513-Reviews-KFC-Dublin_County_Dublin.html
Bunsen Baggot Street,1920,5,3.0,Average,"['American', 'Irish']","24 Upper Baggot Street, Dublin Ireland",53.3335573,-6.243680599999999,+353 1 551 5833,/Restaurant_Review-g186605-d19121975-Reviews-Bunsen_Baggot_Street-Dublin_County_Dublin.html
Eatily,1926,2,2.5,,,"Parliament Street, Dublin Ireland",53.3448883,-6.2675147,,/Restaurant_Review-g186605-d10748309-Reviews-Eatily-Dublin_County_Dublin.html
Emerald Court,1928,4,3.0,,['Chinese'],"11 Ranelagh Village, Dublin Ireland",53.3260010886811,-6.255703720916798,+353 1 496 2897,/Restaurant_Review-g186605-d5812335-Reviews-Emerald_Court-Dublin_County_Dublin.html
Perc-up Cafe,1929,8,3.0,,,"St Stephen's Green Stephens Green Shopping Centre, Units 202 & 203, Top Floor, Dublin Ireland",53.33998219999999,-6.261966999999999,+353 1 457 6612,/Restaurant_Review-g186605-d13082097-Reviews-Perc_up_Cafe-Dublin_County_Dublin.html
Kobra Bar,1930,4,2.5,,"['Irish', 'European']","Lower Leeson Street, Dublin Ireland",53.3341274,-6.254958999999999,,/Restaurant_Review-g186605-d799376-Reviews-Kobra_Bar-Dublin_County_Dublin.html
Istanbul Kebab House,1934,21,3.0,,"['Fast food', 'Turkish', 'Vegetarian Friendly']","29 Lower Liffey Street, Dublin Ireland",53.3472416,-6.263534,+353 1 865 6981,/Restaurant_Review-g186605-d12190171-Reviews-Istanbul_Kebab_House-Dublin_County_Dublin.html
Camile Thai Rathmines,1937,89,3.0,Average,"['Asian', 'Thai', 'Healthy']","133 Lower Rathmines Road, Dublin D6 Ireland",53.3255732,-6.265224,+353 1 470 4040,/Restaurant_Review-g186605-d3337244-Reviews-Camile_Thai_Rathmines-Dublin_County_Dublin.html
Mi Thai,1940,10,3.0,Average,['Thai'],"87B 87 Manor Street Stoneybatter, Dublin Ireland",53.351565,-6.283238,+353 1 677 9730,/Restaurant_Review-g186605-d12323473-Reviews-Mi_Thai-Dublin_County_Dublin.html
Anti Social,1943,1,5.0,,,"101 Francis Street, Dublin 8, Dublin D08 Y70F Ireland",53.340647,-6.274619899999999,,/Restaurant_Review-g186605-d20036876-Reviews-Anti_Social-Dublin_County_Dublin.html
"Lolly and Cooks, Holles Street",1946,3,2.5,Average,['Irish'],"Holles Street, Dublin D02 WN84 Ireland",53.3410779,-6.2457049,+353 1 661 8157,/Restaurant_Review-g186605-d15137651-Reviews-Lolly_and_Cooks_Holles_Street-Dublin_County_Dublin.html
Benvindo,1950,8,3.0,Average,"['Steakhouse', 'Brazilian', 'International']","33-34 Foley Street, Dublin Ireland",53.352531000000006,-6.249817,+353 1 538 4721,/Restaurant_Review-g186605-d15343605-Reviews-Benvindo-Dublin_County_Dublin.html
Domino's Pizza - Dublin - Ringsend,1956,1,2.0,,,"2-4 Bridge Street Ringsend, Dublin Ireland",53.3417635,-6.2275678,+353 1 232 0255,/Restaurant_Review-g186605-d17830895-Reviews-Domino_s_Pizza-Dublin_County_Dublin.html
Haddington Road,1957,1,2.0,,,"2 Haddington Road, Dublin Ireland",53.3367903,-6.2359728,,/Restaurant_Review-g186605-d15702620-Reviews-Haddington_Road-Dublin_County_Dublin.html
Four Star Pizza Ranelagh,1958,5,2.5,,,"112 Renelagh Road, Dublin Ireland",53.3240898,-6.2516494,+353 1 412 6900,/Restaurant_Review-g186605-d5812427-Reviews-Four_Star_Pizza_Ranelagh-Dublin_County_Dublin.html
Brambles,1963,2,2.0,,,"Knocklyon Shopping Centre, Dublin Dublin 16 Ireland",53.34812548989584,-6.2663239790559375,,/Restaurant_Review-g186605-d8432183-Reviews-Brambles-Dublin_County_Dublin.html
Saigon City,1964,12,3.0,,"['Chinese', 'Asian', 'Vietnamese']","38a Amiens Street, Dublin Dublin 1 Ireland",53.3509732,-6.2502891,+353 1 8555 5555,/Restaurant_Review-g186605-d7360645-Reviews-Saigon_City-Dublin_County_Dublin.html
Sinatra's Bar & Grill,1967,4,2.0,,,"Arlington Hotel 23-25 Bachelors Walk Arlington Hotel O'Connell Bridge, Dublin Ireland",53.3473053,-6.260686199999999,,/Restaurant_Review-g186605-d3493525-Reviews-Sinatra_s_Bar_Grill-Dublin_County_Dublin.html
Jadlodajnia U Wujka,1968,1,1.0,,,"58-66 Parnell Street, Dublin Dublin1 Ireland",53.3514814,-6.2633493,+353 87 263 0343,/Restaurant_Review-g186605-d5864007-Reviews-Jadlodajnia_U_Wujka-Dublin_County_Dublin.html
Vivaldi,1971,70,3.0,Average,['Cafe'],"Temple Bar Square, Dublin Ireland",53.34550725,-6.263153943331477,1675336,/Restaurant_Review-g186605-d8476159-Reviews-Vivaldi-Dublin_County_Dublin.html
Morton's,1972,7,3.0,,,"Station Building, Dublin Ireland",53.3334479829295,-6.262651353167469,+353 1 478 2758,/Restaurant_Review-g186605-d7219474-Reviews-Morton_s-Dublin_County_Dublin.html
Brewdog,1974,19,2.5,,,"Capital Dock, Dublin D02 K021 Ireland",53.3448295,-6.2309923,,/Restaurant_Review-g186605-d19712415-Reviews-Brewdog-Dublin_County_Dublin.html
La Pizza,1978,360,3.0,Cheap,"['Italian', 'Pizza', 'Vegetarian Friendly']","O'Connell Street, Dublin Ireland",53.35099183514287,-6.26066396520283,,/Restaurant_Review-g186605-d799267-Reviews-La_Pizza-Dublin_County_Dublin.html
Clodagh's Kitchen,1986,127,3.0,Average,"['Irish', 'Cafe']","Arnotts Top Floor Henry Street, Dublin Ireland",53.34886590084795,-6.263158483255526,+353 1 805 0571,/Restaurant_Review-g186605-d3257194-Reviews-Clodagh_s_Kitchen-Dublin_County_Dublin.html
Hemi Bar,1993,46,3.0,,,"Point Village The Gibson Hotel Point Village The Gibson Hotel Point Square The Gibson Hotel, Dublin Ireland",53.3485796,-6.2287761,,/Restaurant_Review-g186605-d10629467-Reviews-Hemi_Bar-Dublin_County_Dublin.html
Shan Restaurant,1997,58,3.0,Average,['Indian'],"Crowe Street Temple Bar, Dublin Ireland",53.344806999999996,-6.263939,+353 1 672 8822,/Restaurant_Review-g186605-d3586089-Reviews-Shan_Restaurant-Dublin_County_Dublin.html
The Smoked Chili,2004,1,1.0,,,"77 Camden Street, Dublin, Dublin Ireland",53.3353754,-6.265457,,/Restaurant_Review-g186605-d15702668-Reviews-The_Smoked_Chili-Dublin_County_Dublin.html
Kay’s Kitchen,2005,1,1.0,,['Irish'],"54-62 Henry St Debenhams, Dublin D01 A3T6 Ireland",53.3493408,-6.2640015,,/Restaurant_Review-g186605-d19595993-Reviews-Kay_s_Kitchen-Dublin_County_Dublin.html
Hyderabad House,2008,7,2.5,,,"90 Marlborough Street, Dublin Ireland",53.34995895,-6.258292566811468,+353 1 873 4087,/Restaurant_Review-g186605-d12995236-Reviews-Hyderabad_House-Dublin_County_Dublin.html
Stephen's Green Food Village,2011,14,2.5,Cheap,"['Mexican', 'Irish', 'Cafe']","1st Floor Stephens Green Shopping Centre, Dublin Ireland",53.33998219999999,-6.261966999999999,+353 1 254 7820,/Restaurant_Review-g186605-d7654340-Reviews-Stephen_s_Green_Food_Village-Dublin_County_Dublin.html
Camile Thai,2012,40,3.0,Average,"['Asian', 'Thai', 'Vegetarian Friendly']","8 Lower Kilmacud Road Stillorgan, Dublin Ireland",53.32561272812375,-6.265108946406852,,/Restaurant_Review-g186605-d10126298-Reviews-Camile_Thai-Dublin_County_Dublin.html
